COUNTRY,FREQUENCY,INDICATOR,UNIT,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY,TIME_PERIOD,OBS_VALUE
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-04,8251
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-05,8470
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-06,8076
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-07,8800
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-08,8677
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-09,9281
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-10,9454
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-11,8953
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2021-12,8083
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-01,8682
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-02,9243
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-03,8150
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-04,8716
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-05,8425
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-06,8422
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-07,9309
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-08,10251
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-09,10769
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-10,10453
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-11,10168
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2022-12,10395.694475847611
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-01,11764.570843714671
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-02,12481.854613704463
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-03,11801.538750288115
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-04,12111.643635645216
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-05,12319.355398478743
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-06,12885.84202438837
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-07,13153.393923761647
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-08,13421.211779297326
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-09,13850.199069246726
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-10,13598.87049577978
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-11,13561.370676881535
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2023-12,13660.306369293923
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-01,14217.218573357188
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-02,13756.050587757521
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-03,13512.168786837745
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-04,13662.699974755513
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-05,13802.858872339726
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-06,15029.448693323382
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-07,15100.990901008681
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-08,15839.551163990385
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-09,16260.027856743023
Bahrain,Monthly,Monetary Base,"United States Dollar, Million",,,,,2024-10,16030.507688592785
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-01,618216
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-02,610372
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-03,598721
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-04,592332
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-05,593942
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-06,582668
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-07,580586
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-08,578415
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-09,577370
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-10,566412
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-11,555099
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2016-12,553832
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-01,540971
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-02,533382
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-03,525706
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-04,521616
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-05,516741
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-06,513642
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-07,509794
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-08,499354
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-09,500872
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-10,507366
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-11,509727
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2017-12,507643
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-01,507853
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-02,500607
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-03,509347
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-04,516274
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-05,514881
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-06,516442
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-07,511921
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-08,520644
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-09,517999
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-10,515106
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-11,513116
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2018-12,506630
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-01,497703
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-02,491840
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-03,504754
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-04,511863
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-05,523995
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-06,523148
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-07,515279
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-08,518372
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-09,512381
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-10,500755
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-11,511899
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2019-12,510082
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-01,510352
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-02,505047
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-03,486332
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-04,462473
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-05,469045
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-06,481516
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-07,483050
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-08,489753
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-09,485960
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-10,485646
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-11,495628
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2020-12,492479
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-01,493673
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-02,489104
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-03,494245
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-04,488521
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-05,487023
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-06,491339
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-07,493048
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-08,499323
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-09,504188
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-10,494000
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-11,504811
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2021-12,492989
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-01,487455
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-02,478044
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-03,502666
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-04,492149
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-05,497279
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-06,529628
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-07,534821
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-08,533056
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-09,530924
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-10,527250
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-11,532700
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2022-12,515676.53333333333
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-01,512587.22301234934
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-02,512806.56012649863
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-03,493762.80416464264
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-04,486067.46032235207
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-05,499271.93845308269
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-06,488606.40503075736
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-07,476218.33091188798
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-08,469811.70367520518
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-09,486007.77077380539
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-10,470373.24030410941
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-11,485642.07076245343
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2023-12,482195.01703275193
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-01,484484.14444818144
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-02,473707.226983512
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-03,495736.28133970936
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-04,485346.1577150161
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-05,509586.96895171999
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-06,505327.07735242945
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-07,493238.67057710665
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-08,512256.30913783732
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-09,499124.93618688267
Saudi Arabia,Monthly,CBs' Total Assets / Liabilities,"United States Dollar, Million",,,,,2024-10,477718.36754458398
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-01,594573
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-02,584441
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-03,578667
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-04,572237
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-05,572902
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-06,562690
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-07,558174
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-08,554057
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-09,546701
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-10,535879
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-11,530545
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2016-12,528626
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-01,516664
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-02,506865
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-03,501402
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-04,492924
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-05,491709
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-06,494493
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-07,486981
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-08,480046
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-09,477640
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-10,485899
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-11,486917
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2017-12,488895
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2018-01,486722
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2018-02,479553
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2018-03,485598
Saudi Arabia,Monthly,CBs' Foreign Assets (Net),"United States Dollar, Million",,,,,2018-04,498895
