COUNTRY,NATIONALITY,GENDER,AGE,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY
Bahrain,Non Citzens,Female,All Ages,Annual,2012,154240,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2013,162925,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2014,198170,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2015,205009,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2016,207464,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2017,215638,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2018,216174,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2019,216998,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2020,195884,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2021,224176,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2022,225232,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2023,238280,,,,
Bahrain,Non Citzens,Female,All Ages,Annual,2024,238543,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2010,723856,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2011,792254,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2012,865405,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2013,945310,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2014,1007383,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2015,941899,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2016,989542,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2017,983640,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2018,1010783,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2019,1033212,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2020,1015667,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2021,996761,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2022,1087673,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2023,1104990,,,,
Kuwait,Non Citzens,Female,All Ages,Annual,2024,1100419,,,,
Oman,Non Citzens,Female,All Ages,Annual,2010,194325,,,,
Oman,Non Citzens,Female,All Ages,Annual,2011,216180,,,,
Oman,Non Citzens,Female,All Ages,Annual,2012,260672,,,,
Oman,Non Citzens,Female,All Ages,Annual,2013,281583,,,,
Oman,Non Citzens,Female,All Ages,Annual,2014,295956,,,,
Oman,Non Citzens,Female,All Ages,Annual,2015,313742,,,,
Oman,Non Citzens,Female,All Ages,Annual,2016,325533,,,,
Oman,Non Citzens,Female,All Ages,Annual,2017,333954,,,,
Oman,Non Citzens,Female,All Ages,Annual,2018,332108,,,,
Oman,Non Citzens,Female,All Ages,Annual,2019,354550,,,,
Oman,Non Citzens,Female,All Ages,Annual,2020,378414,,,,
Oman,Non Citzens,Female,All Ages,Annual,2021,374683,,,,
Oman,Non Citzens,Female,All Ages,Annual,2022,447453,,,,
Oman,Non Citzens,Female,All Ages,Annual,2023,504009,,,,
Oman,Non Citzens,Female,All Ages,Annual,2024,560267,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2010,2776086,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2011,2852854,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2012,2916742,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2013,3075182,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2014,3132260,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2015,3226456,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2016,3302499,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2017,3330532,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2018,3108173,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2019,3002778,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2020,3325375,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2021,3062691,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2022,3138498,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2023,3303290,,,,
Saudi Arabia,Non Citzens,Female,All Ages,Annual,2024,3576445,,,,
Emirates,Total,Male,All Ages,Annual,2010,4655257,,,,
Emirates,Total,Male,All Ages,Annual,2011,4793048.999999999,,,,
Emirates,Total,Male,All Ages,Annual,2012,4937648.999999998,,,,
Emirates,Total,Male,All Ages,Annual,2013,5129964.999999999,,,,
Emirates,Total,Male,All Ages,Annual,2014,5396717,,,,
Emirates,Total,Male,All Ages,Annual,2015,5690481.000000001,,,,
Emirates,Total,Male,All Ages,Annual,2016,5931800,,,,
Emirates,Total,Male,All Ages,Annual,2017,6037710.999999999,,,,
Emirates,Total,Male,All Ages,Annual,2018,6064682,,,,
Emirates,Total,Male,All Ages,Annual,2019,6139695.999999999,,,,
Emirates,Total,Male,All Ages,Annual,2020,5984972.999999997,,,,
Emirates,Total,Male,All Ages,Annual,2021,6325309.999999999,,,,
Emirates,Total,Male,All Ages,Annual,2022,6595691.999999998,,,,
Emirates,Total,Male,All Ages,Annual,2023,6842905,,,,
Emirates,Total,Male,All Ages,Annual,2024,7235074,,,,
Bahrain,Total,Male,All Ages,Annual,2010,764357,,,,
Bahrain,Total,Male,All Ages,Annual,2011,741483,,,,
Bahrain,Total,Male,All Ages,Annual,2012,760449,,,,
Bahrain,Total,Male,All Ages,Annual,2013,788381,,,,
Bahrain,Total,Male,All Ages,Annual,2014,806487,,,,
Bahrain,Total,Male,All Ages,Annual,2015,846365,,,,
Bahrain,Total,Male,All Ages,Annual,2016,888389,,,,
Bahrain,Total,Male,All Ages,Annual,2017,951312,,,,
Bahrain,Total,Male,All Ages,Annual,2018,946864,,,,
Bahrain,Total,Male,All Ages,Annual,2019,920564,,,,
Bahrain,Total,Male,All Ages,Annual,2020,925036,,,,
Bahrain,Total,Male,All Ages,Annual,2021,925747,,,,
Bahrain,Total,Male,All Ages,Annual,2022,947037,,,,
Bahrain,Total,Male,All Ages,Annual,2023,979875,,,,
Bahrain,Total,Male,All Ages,Annual,2024,987829,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2010,24225122.000000004,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2011,25775371,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2012,27170298.000000004,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2013,28867608.000000004,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2014,30051318.000000007,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2015,32128359.000000004,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2016,33652544,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2017,33940699,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2018,33367303.000000004,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2019,33157989.999999993,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2020,33579407.999999985,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2021,33057553,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2022,35338349,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2023,37052227.00000001,,,,
Gulf Cooperation Council,Total,Male,All Ages,Annual,2024,38577865,,,,
Kuwait,Total,Male,All Ages,Annual,2010,1674156,,,,
Kuwait,Total,Male,All Ages,Annual,2011,1754248,,,,
Kuwait,Total,Male,All Ages,Annual,2012,1834776,,,,
Kuwait,Total,Male,All Ages,Annual,2013,1918959,,,,
Kuwait,Total,Male,All Ages,Annual,2014,2161594,,,,
Kuwait,Total,Male,All Ages,Annual,2015,2415113,,,,
Kuwait,Total,Male,All Ages,Annual,2016,2455424,,,,
Kuwait,Total,Male,All Ages,Annual,2017,2587728,,,,
Kuwait,Total,Male,All Ages,Annual,2018,2736531,,,,
Kuwait,Total,Male,All Ages,Annual,2019,2743617,,,,
Kuwait,Total,Male,All Ages,Annual,2020,2619447,,,,
Kuwait,Total,Male,All Ages,Annual,2021,2505146,,,,
Kuwait,Total,Male,All Ages,Annual,2022,2933057,,,,
Kuwait,Total,Male,All Ages,Annual,2023,3021216,,,,
Kuwait,Total,Male,All Ages,Annual,2024,2987971,,,,
Oman,Total,Male,All Ages,Annual,2010,1612408,,,,
Oman,Total,Male,All Ages,Annual,2011,2090874,,,,
Oman,Total,Male,All Ages,Annual,2012,2332680,,,,
Oman,Total,Male,All Ages,Annual,2013,2502235,,,,
Oman,Total,Male,All Ages,Annual,2014,2579811,,,,
Oman,Total,Male,All Ages,Annual,2015,2684844,,,,
Oman,Total,Male,All Ages,Annual,2016,2886083,,,,
Oman,Total,Male,All Ages,Annual,2017,2984404,,,,
Oman,Total,Male,All Ages,Annual,2018,2990103,,,,
Oman,Total,Male,All Ages,Annual,2019,2945254,,,,
Oman,Total,Male,All Ages,Annual,2020,2745223,,,,
Oman,Total,Male,All Ages,Annual,2021,2761154,,,,
Oman,Total,Male,All Ages,Annual,2022,3062632,,,,
Oman,Total,Male,All Ages,Annual,2023,3206751,,,,
Oman,Total,Male,All Ages,Annual,2024,3224748,,,,
Qatar,Total,Male,All Ages,Annual,2010,1296108,,,,
Qatar,Total,Male,All Ages,Annual,2011,1288590,,,,
Qatar,Total,Male,All Ages,Annual,2012,1355199,,,,
Qatar,Total,Male,All Ages,Annual,2013,1477632,,,,
Qatar,Total,Male,All Ages,Annual,2014,1652037,,,,
Qatar,Total,Male,All Ages,Annual,2015,1840643,,,,
Qatar,Total,Male,All Ages,Annual,2016,1975536,,,,
Qatar,Total,Male,All Ages,Annual,2017,2046047,,,,
Qatar,Total,Male,All Ages,Annual,2018,2048206,,,,
Qatar,Total,Male,All Ages,Annual,2019,2064276,,,,
Qatar,Total,Male,All Ages,Annual,2020,2025902,,,,
Qatar,Total,Male,All Ages,Annual,2021,1970649,,,,
Qatar,Total,Male,All Ages,Annual,2022,2121336,,,,
Qatar,Total,Male,All Ages,Annual,2023,2206546,,,,
Qatar,Total,Male,All Ages,Annual,2024,2226071,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2010,14222836,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2011,15107127,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2012,15949545,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2013,17050436,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2014,17454672,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2015,18650913,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2016,19515312,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2017,19333497,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2018,18580917,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2019,18344583,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2020,19278827,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2021,18569547,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2022,19678595,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2023,20794934,,,,
Saudi Arabia,Total,Male,All Ages,Annual,2024,21916172,,,,
Emirates,Citzens,Male,All Ages,Annual,2010,479109,,,,
Bahrain,Citzens,Male,All Ages,Annual,2010,288452,,,,
Bahrain,Citzens,Male,All Ages,Annual,2011,295878,,,,
Bahrain,Citzens,Male,All Ages,Annual,2012,305354,,,,
Bahrain,Citzens,Male,All Ages,Annual,2013,312945,,,,
Bahrain,Citzens,Male,All Ages,Annual,2014,320839,,,,
Bahrain,Citzens,Male,All Ages,Annual,2015,328887,,,,
Bahrain,Citzens,Male,All Ages,Annual,2016,336834,,,,
Bahrain,Citzens,Male,All Ages,Annual,2017,343340,,,,
Bahrain,Citzens,Male,All Ages,Annual,2018,349661,,,,
Bahrain,Citzens,Male,All Ages,Annual,2019,355633,,,,
Bahrain,Citzens,Male,All Ages,Annual,2020,361979,,,,
Bahrain,Citzens,Male,All Ages,Annual,2021,364891,,,,
Bahrain,Citzens,Male,All Ages,Annual,2022,361587,,,,
Bahrain,Citzens,Male,All Ages,Annual,2023,368448,,,,
Bahrain,Citzens,Male,All Ages,Annual,2024,374701,,,,
Kuwait,Citzens,Male,All Ages,Annual,2010,526475,,,,
Kuwait,Citzens,Male,All Ages,Annual,2011,544517,,,,
Kuwait,Citzens,Male,All Ages,Annual,2012,560131,,,,
Kuwait,Citzens,Male,All Ages,Annual,2013,575917,,,,
Kuwait,Citzens,Male,All Ages,Annual,2014,592796,,,,
Kuwait,Citzens,Male,All Ages,Annual,2015,608818,,,,
Kuwait,Citzens,Male,All Ages,Annual,2016,632463,,,,
Kuwait,Citzens,Male,All Ages,Annual,2017,647694,,,,
Kuwait,Citzens,Male,All Ages,Annual,2018,662916,,,,
Kuwait,Citzens,Male,All Ages,Annual,2019,677479,,,,
Kuwait,Citzens,Male,All Ages,Annual,2020,691059,,,,
Kuwait,Citzens,Male,All Ages,Annual,2021,705843,,,,
Kuwait,Citzens,Male,All Ages,Annual,2022,744238,,,,
Kuwait,Citzens,Male,All Ages,Annual,2023,758716,,,,
Kuwait,Citzens,Male,All Ages,Annual,2024,773304,,,,
Oman,Citzens,Male,All Ages,Annual,2010,990590,,,,
Oman,Citzens,Male,All Ages,Annual,2011,1024914,,,,
Oman,Citzens,Male,All Ages,Annual,2012,1062914,,,,
Oman,Citzens,Male,All Ages,Annual,2013,1100614,,,,
Oman,Citzens,Male,All Ages,Annual,2014,1143579,,,,
Oman,Citzens,Male,All Ages,Annual,2015,1184430,,,,
Oman,Citzens,Male,All Ages,Annual,2016,1225390,,,,
Oman,Citzens,Male,All Ages,Annual,2017,1263764,,,,
Oman,Citzens,Male,All Ages,Annual,2018,1299741,,,,
Oman,Citzens,Male,All Ages,Annual,2019,1337021,,,,
Oman,Citzens,Male,All Ages,Annual,2020,1378561,,,,
Oman,Citzens,Male,All Ages,Annual,2021,1412508,,,,
Oman,Citzens,Male,All Ages,Annual,2022,1443846,,,,
Oman,Citzens,Male,All Ages,Annual,2023,1474115,,,,
Oman,Citzens,Male,All Ages,Annual,2024,1501736,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2010,7066599,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2011,7210243,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2012,7380972,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2013,7581015,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2014,7812695,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2015,8029058,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2016,8218925,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2017,8383654,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2018,8578445,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2019,8790733,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2020,9030279,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2021,9228524,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2022,9434131,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2023,9641422,,,,
Saudi Arabia,Citzens,Male,All Ages,Annual,2024,9827595,,,,
Emirates,Non Citzens,Male,All Ages,Annual,2010,5682711,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2010,475905,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2011,445605,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2012,455095,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2013,475436,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2014,485648,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2015,517478,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2016,551555,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2017,607972,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2018,597203,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2019,564931,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2020,563057,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2021,560856,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2022,585450,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2023,611427,,,,
Bahrain,Non Citzens,Male,All Ages,Annual,2024,610391,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2010,1147681,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2011,1209731,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2012,1274645,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2013,1343042,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2014,1568798,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2015,1806295,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2016,1822961,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2017,1940034,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2018,2073615,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2019,2066138,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2020,1928388,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2021,1799303,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2022,2188819,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2023,2262500,,,,
Kuwait,Non Citzens,Male,All Ages,Annual,2024,2214667,,,,
Oman,Non Citzens,Male,All Ages,Annual,2010,621818,,,,
Oman,Non Citzens,Male,All Ages,Annual,2011,1065960,,,,
Oman,Non Citzens,Male,All Ages,Annual,2012,1269769,,,,
Oman,Non Citzens,Male,All Ages,Annual,2013,1401621,,,,
Oman,Non Citzens,Male,All Ages,Annual,2014,1436232,,,,
Oman,Non Citzens,Male,All Ages,Annual,2015,1500414,,,,
Oman,Non Citzens,Male,All Ages,Annual,2016,1660693,,,,
Oman,Non Citzens,Male,All Ages,Annual,2017,1720640,,,,
Oman,Non Citzens,Male,All Ages,Annual,2018,1690362,,,,
Oman,Non Citzens,Male,All Ages,Annual,2019,1608233,,,,
Oman,Non Citzens,Male,All Ages,Annual,2020,1366662,,,,
Oman,Non Citzens,Male,All Ages,Annual,2021,1348646,,,,
Oman,Non Citzens,Male,All Ages,Annual,2022,1618786,,,,
Oman,Non Citzens,Male,All Ages,Annual,2023,1732636,,,,
Oman,Non Citzens,Male,All Ages,Annual,2024,1723012,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2010,7156237,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2011,7896884,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2012,8568573,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2013,9469421,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2014,9641977,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2015,10621855,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2016,11296387,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2017,10949843,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2018,10002472,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2019,9553850,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2020,10248548,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2021,9341023,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2022,10244464,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2023,11153512,,,,
Saudi Arabia,Non Citzens,Male,All Ages,Annual,2024,12088577,,,,
Emirates,Total,Total,0-4,Annual,2010,394963.4450583945,,,,
Emirates,Total,Total,0-4,Annual,2011,408576.0278475719,,,,
Emirates,Total,Total,0-4,Annual,2012,425583.52241125447,,,,
Emirates,Total,Total,0-4,Annual,2013,443130.2811522812,,,,
Emirates,Total,Total,0-4,Annual,2014,466847.0568292768,,,,
Emirates,Total,Total,0-4,Annual,2015,492881.1588267995,,,,
Emirates,Total,Total,0-4,Annual,2016,514504.9575444929,,,,
Emirates,Total,Total,0-4,Annual,2017,523929.7066916276,,,,
Emirates,Total,Total,0-4,Annual,2018,528237.6730444176,,,,
Emirates,Total,Total,0-4,Annual,2019,536881.931127859,,,,
Emirates,Total,Total,0-4,Annual,2020,522781.1065484015,,,,
Emirates,Total,Total,0-4,Annual,2021,548529.5990082361,,,,
Emirates,Total,Total,0-4,Annual,2022,566355.5287794971,,,,
Emirates,Total,Total,0-4,Annual,2023,574914.1667078394,,,,
Emirates,Total,Total,0-4,Annual,2024,608134.1268735206,,,,
Bahrain,Total,Total,0-4,Annual,2010,89383,,,,
Bahrain,Total,Total,0-4,Annual,2011,91558,,,,
Bahrain,Total,Total,0-4,Annual,2012,88792,,,,
Bahrain,Total,Total,0-4,Annual,2013,91623,,,,
Bahrain,Total,Total,0-4,Annual,2014,100596,,,,
Bahrain,Total,Total,0-4,Annual,2015,106070,,,,
Bahrain,Total,Total,0-4,Annual,2016,101616,,,,
Bahrain,Total,Total,0-4,Annual,2017,109092,,,,
Bahrain,Total,Total,0-4,Annual,2018,106724,,,,
Bahrain,Total,Total,0-4,Annual,2019,104818,,,,
Bahrain,Total,Total,0-4,Annual,2020,101634,,,,
Bahrain,Total,Total,0-4,Annual,2021,96705,,,,
Bahrain,Total,Total,0-4,Annual,2022,95029,,,,
Bahrain,Total,Total,0-4,Annual,2023,92792,,,,
Bahrain,Total,Total,0-4,Annual,2024,89049,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2010,3618998.445058394,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2011,3716187.0278475718,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2012,3825990.5224112542,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2013,3943291.281152281,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2014,4087586.0568292765,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2015,4211459.1588268,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2016,4292294.957544493,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2017,4357451.706691627,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2018,4354971.673044417,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2019,4321538.931127859,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2020,4280388.1065484015,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2021,4160295.599008236,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2022,4097444.5287794974,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2023,4026578.1667078394,,,,
Gulf Cooperation Council,Total,Total,0-4,Annual,2024,14147,,,,
Kuwait,Total,Total,0-4,Annual,2010,256521,,,,
Kuwait,Total,Total,0-4,Annual,2011,269548,,,,
Kuwait,Total,Total,0-4,Annual,2012,282574,,,,
Kuwait,Total,Total,0-4,Annual,2013,296270,,,,
Kuwait,Total,Total,0-4,Annual,2014,317785,,,,
Kuwait,Total,Total,0-4,Annual,2015,332387,,,,
Kuwait,Total,Total,0-4,Annual,2016,310045,,,,
Kuwait,Total,Total,0-4,Annual,2017,305567,,,,
Kuwait,Total,Total,0-4,Annual,2018,301675,,,,
Kuwait,Total,Total,0-4,Annual,2019,287570,,,,
Kuwait,Total,Total,0-4,Annual,2020,270663,,,,
Kuwait,Total,Total,0-4,Annual,2021,257704,,,,
Kuwait,Total,Total,0-4,Annual,2022,269671,,,,
Kuwait,Total,Total,0-4,Annual,2023,262590,,,,
Kuwait,Total,Total,0-4,Annual,2024,251376,,,,
Oman,Total,Total,0-4,Annual,2010,295145,,,,
Oman,Total,Total,0-4,Annual,2011,300582,,,,
Oman,Total,Total,0-4,Annual,2012,322841,,,,
Oman,Total,Total,0-4,Annual,2013,343131,,,,
Oman,Total,Total,0-4,Annual,2014,361795,,,,
Oman,Total,Total,0-4,Annual,2015,381657,,,,
Oman,Total,Total,0-4,Annual,2016,393625,,,,
Oman,Total,Total,0-4,Annual,2017,415791,,,,
Oman,Total,Total,0-4,Annual,2018,427694,,,,
Oman,Total,Total,0-4,Annual,2019,438072,,,,
Oman,Total,Total,0-4,Annual,2020,443875,,,,
Oman,Total,Total,0-4,Annual,2021,438712,,,,
Oman,Total,Total,0-4,Annual,2022,432247,,,,
Oman,Total,Total,0-4,Annual,2023,423375,,,,
Oman,Total,Total,0-4,Annual,2024,412896,,,,
Qatar,Total,Total,0-4,Annual,2010,90483,,,,
Qatar,Total,Total,0-4,Annual,2011,98628,,,,
Qatar,Total,Total,0-4,Annual,2012,105461,,,,
Qatar,Total,Total,0-4,Annual,2013,113141,,,,
Qatar,Total,Total,0-4,Annual,2014,119740,,,,
Qatar,Total,Total,0-4,Annual,2015,125040,,,,
Qatar,Total,Total,0-4,Annual,2016,138268,,,,
Qatar,Total,Total,0-4,Annual,2017,143873,,,,
Qatar,Total,Total,0-4,Annual,2018,143482,,,,
Qatar,Total,Total,0-4,Annual,2019,146626,,,,
Qatar,Total,Total,0-4,Annual,2020,161399,,,,
Qatar,Total,Total,0-4,Annual,2021,157343,,,,
Qatar,Total,Total,0-4,Annual,2022,155983,,,,
Qatar,Total,Total,0-4,Annual,2023,144597,,,,
Qatar,Total,Total,0-4,Annual,2024,149790.72881957423,,,,
Saudi Arabia,Total,Total,0-4,Annual,2010,2492503,,,,
Saudi Arabia,Total,Total,0-4,Annual,2011,2547295,,,,
Saudi Arabia,Total,Total,0-4,Annual,2012,2600739,,,,
Saudi Arabia,Total,Total,0-4,Annual,2013,2655996,,,,
Saudi Arabia,Total,Total,0-4,Annual,2014,2720823,,,,
Saudi Arabia,Total,Total,0-4,Annual,2015,2773424,,,,
Saudi Arabia,Total,Total,0-4,Annual,2016,2834236,,,,
Saudi Arabia,Total,Total,0-4,Annual,2017,2859199,,,,
Saudi Arabia,Total,Total,0-4,Annual,2018,2847159,,,,
Saudi Arabia,Total,Total,0-4,Annual,2019,2807571,,,,
